,popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
3389,2.657014,110000000,299268508,127,"['Action', 'Science Fiction', 'Drama']",1856,6.5,2011,106633784.685061,290110305.86447
3390,2.633754,35000000,150483765,109,['Comedy'],1366,6.5,2011,33928931.4907015,145878667.232795
3391,2.604249,20000000,216197492,92,['Comedy'],953,5.4,2011,19387960.8518294,209581425.557985
3392,2.579776,125000000,334615000,129,"['Adventure', 'Action', 'Crime', 'Mystery']",2710,6.9,2011,121174755.323934,324375126.021745
3393,2.454226,200000000,559852396,106,"['Animation', 'Family', 'Adventure', 'Comedy']",1277,5.8,2011,193879608.518294,542719816.822545
3394,2.419805,200000000,219851172,114,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",1654,5.1,2011,193879608.518294,213123295.798241
3395,2.411533,80000000,254455986,102,['Comedy'],2601,6.1,2011,77551843.4073177,246669134.754083
3396,2.252505,25000000,147780440,108,"['Comedy', 'Romance']",859,6.1,2011,24234951.0647868,143258069.269306
3397,2.2343,130000000,371940071,107,"['Adventure', 'Animation', 'Action', 'Family', 'Mystery']",1448,6.6,2011,126021745.536891,360557976.788733
3398,2.208685,32500000,288383523,125,"['Romance', 'Comedy']",1145,6.5,2011,31505436.3842228,279558422.711832
3399,2.164361,36000000,83160734,105,['Comedy'],423,5.4,2011,34898329.533293,80615852.7600701
3400,2.026717,50000000,260095987,112,"['Thriller', 'Science Fiction', 'Mystery']",1527,6.6,2011,48469902.1295736,252136540.683697
3401,1.972826,82000000,89792502,110,"['Action', 'Fantasy', 'Thriller']",1007,5.9,2011,79490639.4925007,87044675.6781908
3402,1.934043,42000000,89162162,100,['Thriller'],533,5.5,2011,40714717.7888418,86433625.3160237
3403,1.888096,110000000,712171856,117,"['Adventure', 'Fantasy', 'Romance']",1658,5.8,2011,106633784.685061,690378003.195136
3404,1.885979,6500000,17693675,100,['Drama'],458,6.9,2011,6301087.27684457,17152213.9112496
3406,1.825552,55000000,187361754,94,"['Comedy', 'Family']",465,5.7,2011,53316892.3425309,181628117.584104
3407,1.821261,32000000,54674226,139,"['Drama', 'Fantasy']",582,6.5,2011,31020737.3629271,53001087.6646037
3408,1.794214,50000000,144492830,109,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",1016,6.0,2011,48469902.1295736,140071066.570502
3409,1.710793,90000000,484635760,96,"['Animation', 'Adventure', 'Comedy', 'Family']",1530,6.5,2011,87245823.8332325,469804957.11383
3410,1.644472,15000000,133432856,100,"['Drama', 'Comedy', 'Romance']",651,7.2,2011,14540970.638872,129349549.423789
3411,1.64314,80000000,169852759,102,"['Comedy', 'Romance', 'Family']",327,5.4,2011,77551843.4073177,164654932.103361
3412,1.640256,163000000,174822325,119,"['Action', 'Science Fiction', 'Thriller', 'Western']",1363,5.4,2011,158011880.94241,169472419.65629
3414,1.592819,66000000,177584879,146,"['Drama', 'War']",611,6.9,2011,63980270.8110371,172150434.096443
3415,1.531633,8000000,39187783,100,"['Comedy', 'Drama']",773,6.8,2011,7755184.34073177,37988560.1336993
3416,1.499109,135000000,245724603,107,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",1385,6.5,2011,130868735.749848,238204949.164766
3417,1.493933,52000000,75450437,112,['Comedy'],440,5.9,2011,50408698.2147565,73141505.9404712
3418,1.488615,170000000,185770160,126,"['Adventure', 'Drama', 'Family']",1257,6.8,2011,164797667.24055,180085229.475904
3419,1.482692,40000000,85412898,119,"['Crime', 'Drama', 'Thriller']",582,6.9,2011,38775921.7036588,82799096.133265
3420,1.481016,57000000,149217355,95,"['Action', 'Fantasy', 'Thriller']",752,4.7,2011,55255688.4277139,144651011.857676
3421,1.470363,15000000,59389433,107,"['Drama', 'Romance']",591,6.9,2011,14540970.638872,57572000.1008174
3422,1.46909,66000000,57777106,116,"['Action', 'Adventure', 'Thriller']",440,6.0,2011,63980270.8110371,56009013.463
3423,1.465299,37000000,96047633,114,"['Drama', 'Thriller', 'Horror']",320,5.7,2011,35867727.5758844,93108387.4257441
3424,1.425344,30000000,14460000,63,"['Animation', 'Family']",174,6.8,2011,29081941.2777441,14017495.6958726
3425,1.407986,75000000,132274484,110,"['Adventure', 'Action', 'Thriller', 'Comedy']",589,5.5,2011,72704853.1943604,128226625.874397
3427,1.388994,8000000,1749457,96,"['Comedy', 'Romance']",108,6.2,2011,7755184.34073177,1695920.19139794
3429,1.367727,30000000,151119219,94,"['Fantasy', 'Comedy', 'Romance']",1117,7.2,2011,29081941.2777441,146494675.096552
3430,1.344998,60000000,78309131,87,"['Action', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",439,5.3,2011,58163882.5554883,75912718.3084392
3432,1.285106,12000000,22939027,94,"['Comedy', 'Drama', 'Romance']",219,5.2,2011,11632776.5110976,22237047.8727529
3433,1.246852,25000000,23057115,140,"['Action', 'Drama']",768,7.6,2011,24234951.0647868,22351522.1488064
3434,1.246595,35000000,82087155,106,"['Thriller', 'Action', 'Mystery']",631,5.5,2011,33928931.4907015,79575127.3789028
3435,1.246283,30000000,130786397,113,"['Action', 'Mystery', 'Thriller']",779,6.4,2011,29081941.2777441,126784077.249391
3436,1.241191,50200000,127869379,106,"['Thriller', 'Romance', 'Fantasy']",1097,6.4,2011,48663781.7380919,123956325.709987
3437,1.240414,75000000,226904017,110,"['Fantasy', 'Action', 'Drama']",596,5.6,2011,72704853.1943604,219960309.935942
3438,1.22871,250000,3542353,90,"['Drama', 'Romance']",257,6.4,2011,242349.510647868,3433950.06436803
3439,1.21550499999999,30000000,36160375,98,"['Comedy', 'Romance', 'Drama']",218,5.6,2011,29081941.2777441,35053796.7443736
3440,1.21340499999999,40000000,97552050,104,"['Adventure', 'Comedy', 'Science Fiction']",1143,6.4,2011,38775921.7036588,94566766.3207854
3443,1.205338,40000000,60965854,108,"['Action', 'Thriller', 'Crime', 'Drama']",554,6.5,2011,38775921.7036588,59100179.5325174
3444,1.19533,70000000,202466756,116,"['Action', 'Science Fiction']",1041,5.5,2011,67857862.981403,196270876.956245
3445,1.176723,47000000,157887643,92,"['Horror', 'Mystery']",493,5.9,2011,45561708.0017992,153055972.073581
3446,1.128994,30000000,2527904,129,"['Action', 'Thriller', 'Crime']",166,6.4,2011,29081941.2777441,2450545.18945915
3447,1.123666,79000000,149673788,91,['Comedy'],371,4.2,2011,76582445.3647263,145093477.114451
3448,1.120851,20000000,30426096,106,"['Comedy', 'Romance']",390,6.2,2011,19387960.8518294,29494997.9061002
3449,1.11981,40000000,88100000,95,"['Adventure', 'Fantasy', 'Action']",453,5.2,2011,38775921.7036588,85403967.5523087
3450,1.116674,6400000,35057696,99,['Drama'],212,6.7,2011,6204147.47258542,33984861.8801668
3452,1.111078,50000000,120081841,124,"['Drama', 'Comedy', 'Family']",589,6.4,2011,48469902.1295736,116407101.61618
3454,1.107689,30000000,64626786,89,"['Horror', 'Action', 'Thriller', 'Science Fiction']",309,4.7,2011,29081941.2777441,62649079.8473779
3455,1.105855,25000000,124272124,146,['Drama'],1056,7.6,2011,24234951.0647868,120469153.754284
3456,1.102011,25000000,77278331,117,"['Action', 'Drama', 'Thriller']",955,6.3,2011,24234951.0647868,74913462.8061359
3457,1.081676,50000000,110206216,133,['Drama'],899,6.9,2011,48469902.1295736,106833690.071813
3458,1.079441,7000000,6038942,112,"['Drama', 'Thriller']",345,7.3,2011,6785786.2981403,5854138.55412343
3459,1.074793,16000000,40492759,91,"['Thriller', 'Drama', 'Horror']",133,5.5,2011,15510368.6814635,39253601.3137282
3460,1.071695,130000000,554987477,90,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",48,6.9,2011,126021745.536891,538003773.866579
3462,1.058342,120000000,227817248,119,"['Action', 'Crime', 'Comedy']",854,5.4,2011,116327765.110976,220845594.279776
3463,1.055533,35000000,59901913,112,"['Comedy', 'Drama', 'Romance']",180,6.0,2011,33928931.4907015,58068797.2096846
3464,1.054256,90000000,48795021,113,"['Adventure', 'Fantasy', 'Action']",382,5.2,2011,87245823.8332325,47301797.8456097
3466,1.048895,45000000,160078586,101,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']",689,6.0,2011,43622911.9166162,155179867.92921
3467,1.045866,60000000,135458097,106,"['Drama', 'Thriller', 'Science Fiction']",852,6.1,2011,58163882.5554883,131312814.084965
3469,1.038162,41000000,7448385,100,['Comedy'],152,5.4,2011,39745319.7462503,7220449.83946768
3470,1.029084,17000000,43165571,86,"['Drama', 'Fantasy', 'Romance']",507,6.0,2011,16479766.724055,41844620.0347432
3471,1.024786,19000000,35387212,108,['Comedy'],186,6.0,2011,18418562.8092379,34304294.0455694
3472,1.013771,35000000,28128670,103,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']",479,6.0,2011,33928931.4907015,27267877.6387014
3473,1.013101,75000000,152930623,104,"['Action', 'Comedy']",588,5.8,2011,72704853.1943604,148250646.588494
3474,1.011185,56000000,142044638,118,"['Comedy', 'Romance']",479,5.6,2011,54286290.3851224,137697794.037814
3475,1.004841,49900000,26121638,102,"['Adventure', 'Fantasy', 'Action', 'Comedy']",289,5.1,2011,48372962.3253144,25322264.746483
3480,0.941604,5000000,25562924,86,"['Horror', 'Thriller', 'Science Fiction']",205,4.9,2011,4846990.21295736,24780648.4885145
3481,0.93488,17000000,24922237,106,"['Horror', 'Comedy']",328,6.1,2011,16479766.724055,24159567.7648007
3482,0.93092,130000000,150406466,100,"['Music', 'Family', 'Animation', 'Comedy']",232,5.8,2011,126021745.536891,145803733.7335
3483,0.929466,40000000,97138686,111,"['Horror', 'Mystery']",499,6.0,2011,38775921.7036588,94166052.0683076
3484,0.921653,150000000,38992758,88,"['Adventure', 'Animation', 'Family']",129,5.5,2011,145409706.38872,37799503.2804429
3485,0.91973,14350531,3964682,88,"['Action', 'Comedy', 'Science Fiction']",427,6.4,2011,13911376.6615482,3843354.97029764
3486,0.917718,21000000,72417394,99,"['Family', 'Comedy']",127,6.4,2011,20357358.8944209,70201279.9931754
3488,0.907952,40000000,55247881,129,['Drama'],463,7.0,2011,38775921.7036588,53557187.6987265
3490,0.904531,75000000,342695435,87,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",308,5.5,2011,72704853.1943604,332208283.894033
3491,0.903312,21000000,970816,91,['Drama'],144,6.0,2011,20357358.8944209,941107.130116482
3492,0.897265,25000000,10324441,110,['Thriller'],75,5.3,2011,24234951.0647868,10008492.8962511
3493,0.895829,10000000,136836156,124,"['Drama', 'Comedy']",310,6.8,2011,9693980.42591472,132648701.782141
3494,0.879003,110000000,563749323,103,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",797,5.5,2011,106633784.685061,546497490.228467
3496,0.863804,30000000,63782078,111,"['Action', 'Thriller', 'Adventure']",804,6.5,2011,29081941.2777441,61830221.5656166
3499,0.852907,12468389,29007412,97,['Comedy'],87,5.7,2011,12086831.890869,28119728.4134443
3502,0.846187999999999,5000000,3142154,87,"['Mystery', 'Comedy', 'Crime']",153,6.1,2011,4846990.21295736,3045997.93712096
3503,0.846125,3500000,19504039,107,"['Thriller', 'Drama']",313,6.6,2011,3392893.14907015,18907177.2292277
3504,0.827785,36000000,189712432,84,"['Animation', 'Family']",335,5.7,2011,34898329.533293,183906860.236067
3505,0.815155,15774948,741875,97,"['Crime', 'Action', 'Thriller']",309,6.0,2011,15292203.7131822,719172.172847548
3507,0.808335999999999,20000000,177243185,115,"['Comedy', 'Drama']",590,6.6,2011,19387960.8518294,171819196.601678
3508,0.806735,63000000,183953723,95,['Animation'],228,5.4,2011,61072076.6832627,178324379.003613
3509,0.806361,45000000,24000000,120,"['Drama', 'Comedy']",234,5.5,2011,43622911.9166162,23265553.0221953
3511,0.802769,6000000,19560274,96,"['Action', 'Comedy', 'Thriller', 'Crime']",194,6.6,2011,5816388.25554883,18961691.3281528
3513,0.80048,10000000,17273593,90,"['Comedy', 'Drama']",199,5.7,2011,9693980.42591472,16744987.2427217
3514,0.786615,10000000,610986,101,"['Drama', 'Thriller']",44,5.7,2011,9693980.42591472,592288.632450793
3515,0.785489,24000000,63543328,113,"['Drama', 'Music', 'Romance']",266,6.5,2011,23265553.0221953,61598777.7829479
3517,0.780318,36000000,9612469,91,"['Crime', 'Drama', 'Thriller']",179,5.3,2011,34898329.533293,9318308.6330712
3518,0.779648,25000000,27603069,80,"['Comedy', 'Drama']",382,6.9,2011,24234951.0647868,26758361.0581173
3519,0.779536,100000,1776935,92,"['Drama', 'Science Fiction']",299,6.8,2011,96939.8042591472,1722557.31081227
3520,0.771868,12500000,75993061,101,['Drama'],591,6.4,2011,12117475.5323934,73667524.5839343
3522,0.760502999999999,195000000,1123746996,154,"['Action', 'Science Fiction', 'Adventure']",2456,6.1,2011,189032618.305337,1089358138.29044
3523,0.760193,5000000,205703818,83,['Horror'],406,6.0,2011,4846990.21295736,199408878.522792
3525,0.747362,70000000,67112664,111,"['Comedy', 'Drama']",204,5.2,2011,67857862.981403,65058885.1146991
3526,0.734516,19000000,6928068,97,"['Comedy', 'Drama', 'Romance']",120,6.3,2011,18418562.8092379,6716055.55814061
3530,0.70252,4000000,25345000,99,"['Adventure', 'Action', 'Thriller', 'Crime']",77,6.1,2011,3877592.17036588,24569393.3894808
3531,0.699052,45000000,165184237,103,"['Comedy', 'Family', 'Music']",328,6.4,2011,43622911.9166162,160129276.014765
3532,0.688697,27000000,85564310,89,"['Family', 'Comedy', 'Action']",125,4.5,2011,26173747.1499697,82945874.6296899
3533,0.687144,9500000,120000,104,"['Crime', 'Drama', 'Thriller']",164,6.5,2011,9209281.40461898,116327.765110976
3537,0.666454,17000000,12355798,105,"['Action', 'Drama', 'Thriller']",171,5.9,2011,16479766.724055,11977686.3958556
3539,0.661177999999999,40000000,45735397,110,"['Comedy', 'Romance']",180,5.3,2011,38775921.7036588,44335804.3289439
3543,0.658095,25000000,27122040,114,"['Adventure', 'Drama']",252,5.9,2011,24234951.0647868,26292052.4870876
3544,0.656612,25000000,34942188,81,['Comedy'],213,5.4,2011,24234951.0647868,33872888.6510632
3545,0.644722999999999,2000000,42070,124,"['Crime', 'Drama']",56,7.5,2011,1938796.08518294,40782.5756518232
3547,0.626306,15000000,868439,119,"['Drama', 'Romance']",43,5.8,2011,14540970.638872,841863.066710095
3553,0.604152,750000,78396,102,"['Horror', 'Thriller']",104,5.2,2011,727048.531943604,75996.928947001
3554,0.601594,8000000,163265,91,"['Drama', 'Romance']",93,6.3,2011,7755184.34073177,158268.771423696
3557,0.597001,7700000,1072602,123,"['Drama', 'Thriller']",76,5.7,2011,7464364.92795433,1039778.27927969
3558,0.588821,35000000,84606030,137,"['Drama', 'Crime', 'History']",428,5.8,2011,33928931.4907015,82016919.8734354
3559,0.587044999999999,30000000,108609310,108,"['Action', 'Thriller']",193,5.7,2011,29081941.2777441,105285652.52121
3561,0.58425,24000000,30551495,89,['Comedy'],94,5.2,2011,23265553.0221953,29616559.4512431
3562,0.580693999999999,15000000,27462041,99,"['Drama', 'Thriller']",308,5.9,2011,14540970.638872,26621648.7909667
3563,0.578282,18000000,47088990,106,"['Action', 'Drama']",225,6.9,2011,17449164.7666465,45647974.7336094
3564,0.570978,28000000,40547440,83,"['Action', 'Comedy', 'Adventure']",337,5.5,2011,27143145.1925612,39306608.9680951
3565,0.570634,4798235,209696,107,"['Drama', 'Horror', 'Thriller']",243,6.2,2011,4651399.61689389,203278.891939261
3566,0.566856,30000000,13521829,86,"['Comedy', 'Animation', 'Family']",86,4.9,2011,29081941.2777441,13108034.5648566
3573,0.539108,20000000,17479,113,"['War', 'Drama']",29,5.9,2011,19387960.8518294,16944.1083864563
3576,0.530139,38000000,114156230,120,"['Drama', 'Romance']",558,6.7,2011,36837125.6184759,110662825.911621
3577,0.528255,50000000,38502340,92,"['Drama', 'Thriller', 'Mystery']",235,5.9,2011,48469902.1295736,37324093.0311913
3578,0.524684,10000000,1759252,98,['Drama'],27,6.6,2011,9693980.42591472,1705415.44522513
3581,0.52043,1,1378,90,"['Comedy', 'Romance']",55,5.3,2011,0.969398042591472,1335.83050269104
3583,0.512775,12000000,972512,108,"['Crime', 'Drama', 'Action', 'Thriller']",63,5.2,2011,11632776.5110976,942751.229196718
3585,0.509532,5000000,3099314,120,"['Thriller', 'Drama']",248,6.9,2011,4846990.21295736,3004468.92497634
3586,0.506031,8000000,10130000,104,['Comedy'],78,5.8,2011,7755184.34073177,9820002.17145161
3589,0.49518,4317946,14624826,106,['Documentary'],48,7.2,2011,4185808.40041567,14177277.6976408
3595,0.487945,1000000,34522221,129,['Drama'],51,6.7,2011,969398.042591472,33465773.4633102
3598,0.484734,40000000,5446000,130,"['Adventure', 'Drama']",55,5.6,2011,38775921.7036588,5279341.73995315
3601,0.482368,10000000,3665069,102,"['Drama', 'Thriller']",196,6.3,2011,9693980.42591472,3552910.71456268
3604,0.475663,32000000,83615414,107,"['Crime', 'Comedy', 'Action']",223,5.4,2011,31020737.3629271,81056618.6620756
3608,0.46351,93,2500000,107,"['Comedy', 'Drama', 'Romance']",47,5.2,2011,90.1540179610069,2423495.10647868
3610,0.455555,37000000,95404397,113,"['Drama', 'Family']",103,6.6,2011,35867727.5758844,92484835.7064197
3615,0.44615,29000000,33662874,131,"['Action', 'Drama']",59,6.4,2011,28112543.2351527,32632724.1636033
3619,0.436803,125000000,626137675,130,"['Action', 'Thriller', 'Crime']",1591,7.1,2011,121174755.323934,606976636.537775
3621,0.434506,2500000,3358,98,"['Action', 'Comedy', 'Thriller', 'Romance']",28,5.9,2011,2423495.10647868,3255.23862702216
3623,0.43132,10000000,303877,127,"['Drama', 'Romance', 'War']",31,6.6,2011,9693980.42591472,294577.768988568
3625,0.429826,4000000,355688,119,"['Comedy', 'Drama']",19,6.1,2011,3877592.17036588,344803.250973275
3628,0.423412,6600000,37710610,112,['Comedy'],37,6.3,2011,6398027.08110371,36556591.5189304
3631,0.419201,2000000,13101672,85,"['Horror', 'Mystery']",63,5.2,2011,1938796.08518294,12700735.1914755
3636,0.414629,8000000,100915,129,"['Drama', 'Romance']",36,5.6,2011,7755184.34073177,97826.8034681184
3639,0.524527,125000,3200000,90,"['Drama', 'Comedy']",96,6.3,2011,121174.755323934,3102073.73629271
3642,0.410616,20000000,17425000,109,"['Adventure', 'Comedy', 'Romance']",359,5.9,2011,19387960.8518294,16891760.8921564
3643,0.410207,10831173,10654385,106,"['Drama', 'Comedy']",87,6.8,2011,10499717.9051696,10328339.9640159
3649,0.395082,14000000,46495,149,['Drama'],35,5.9,2011,13571572.5962806,45072.1619902905
3654,0.381174,17000000,3696232,98,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",133,5.9,2011,16479766.724055,3583120.06576396
3659,0.372627,930000,30905,100,['Comedy'],47,5.2,2011,901540.179610069,29959.2465062894
3661,0.37054,13000000,114956699,105,"['History', 'Drama']",333,6.2,2011,12602174.5536891,111438798.993377
3664,0.548602,4000000,1104682,88,"['Horror', 'Action', 'Thriller']",137,5.8,2011,3877592.17036588,1070876.56848603
3666,0.363036,19100000,5728213,109,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",126,6.3,2011,18515502.6134971,5552918.46974702
3674,0.352084,4000000,253899,105,['Drama'],31,7.3,2011,3877592.17036588,246129.193615932
3680,0.339565,28000000,10126458,91,"['Horror', 'Thriller']",74,5.1,2011,27143145.1925612,9816568.56358475
3685,0.567753,3000000,672648,86,"['Action', 'Comedy', 'Thriller']",84,5.8,2011,2908194.12777441,652063.654553068
3686,0.334274,25000000,53213633,106,"['Comedy', 'Drama']",45,6.9,2011,24234951.0647868,51585191.6693809
3691,0.318142,15000000,4627375,97,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",37,4.8,2011,14540970.638872,4485768.26733671
