popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.630068,20000000,22942221,88,Action,117,5.6,2009,20328008.682499,23318483.3841906
0.630068,20000000,22942221,88,Crime,117,5.6,2009,20328008.682499,23318483.3841906
0.630068,20000000,22942221,88,Drama,117,5.6,2009,20328008.682499,23318483.3841906
0.630068,20000000,22942221,88,Thriller,117,5.6,2009,20328008.682499,23318483.3841906
0.608282,40000000,28169671,109,Adventure,218,5.5,2009,40656017.3649981,28631665.8335571
0.608282,40000000,28169671,109,Fantasy,218,5.5,2009,40656017.3649981,28631665.8335571
0.608282,40000000,28169671,109,Action,218,5.5,2009,40656017.3649981,28631665.8335571
0.608282,40000000,28169671,109,Thriller,218,5.5,2009,40656017.3649981,28631665.8335571
0.606857,9000000,985117,104,Comedy,67,5.6,2009,9147603.90712458,1001273.34646387
0.606857,9000000,985117,104,Crime,67,5.6,2009,9147603.90712458,1001273.34646387
0.606857,9000000,985117,104,Drama,67,5.6,2009,9147603.90712458,1001273.34646387
0.606857,9000000,985117,104,Thriller,67,5.6,2009,9147603.90712458,1001273.34646387
0.60652,7500000,26096852,100,Drama,234,6.8,2009,7623003.25593715,26524851.7020946
0.60652,7500000,26096852,100,Romance,234,6.8,2009,7623003.25593715,26524851.7020946
0.604388,75000000,61458982,146,Comedy,213,5.5,2009,76230032.5593715,62466935.9856777
0.604388,75000000,61458982,146,Drama,213,5.5,2009,76230032.5593715,62466935.9856777
0.598075,25000000,163670000,109,Drama,751,6.6,2009,25410010.8531238,166354259.053231
0.598075,25000000,163670000,109,Romance,751,6.6,2009,25410010.8531238,166354259.053231
0.595489,65000000,44091067,94,Animation,284,6.0,2009,66066028.2181219,44814179.6398324
0.595489,65000000,44091067,94,Action,284,6.0,2009,66066028.2181219,44814179.6398324
0.595489,65000000,44091067,94,Family,284,6.0,2009,66066028.2181219,44814179.6398324
0.595489,65000000,44091067,94,Science Fiction,284,6.0,2009,66066028.2181219,44814179.6398324
0.59517,50000000,60161391,118,Drama,207,5.8,2009,50820021.7062476,61148063.929961
0.59517,50000000,60161391,118,Thriller,207,5.8,2009,50820021.7062476,61148063.929961
0.59517,50000000,60161391,118,Crime,207,5.8,2009,50820021.7062476,61148063.929961
0.582225,14000000,875386,97,Adventure,64,5.3,2009,14229606.0777493,889742.710426906
0.582225,14000000,875386,97,Action,64,5.3,2009,14229606.0777493,889742.710426906
0.582225,14000000,875386,97,Science Fiction,64,5.3,2009,14229606.0777493,889742.710426906
0.582225,14000000,875386,97,Thriller,64,5.3,2009,14229606.0777493,889742.710426906
0.580292,85000000,363164265,107,Action,1661,6.4,2009,86394036.900621,369120316.604669
0.580292,85000000,363164265,107,Crime,1661,6.4,2009,86394036.900621,369120316.604669
0.580292,85000000,363164265,107,Drama,1661,6.4,2009,86394036.900621,369120316.604669
0.580292,85000000,363164265,107,Thriller,1661,6.4,2009,86394036.900621,369120316.604669
0.576401,20000000,17436509,120,Documentary,78,6.9,2009,20328008.682499,17722475.3172236
0.565345,15000000,39421467,105,Horror,131,5.2,2009,15246006.5118743,40067996.1726425
0.549975,35000000,155545279,102,Comedy,247,5.8,2009,35574015.1943733,158096289.101687
0.549975,35000000,155545279,102,Drama,247,5.8,2009,35574015.1943733,158096289.101687
0.549975,35000000,155545279,102,Family,247,5.8,2009,35574015.1943733,158096289.101687
0.549975,35000000,155545279,102,Music,247,5.8,2009,35574015.1943733,158096289.101687
0.549975,35000000,155545279,102,Romance,247,5.8,2009,35574015.1943733,158096289.101687
0.544071,15000000,8786375,101,Action,193,5.9,2009,15246006.5118743,8930475.36438463
0.544071,15000000,8786375,101,Thriller,193,5.9,2009,15246006.5118743,8930475.36438463
0.544071,15000000,8786375,101,Crime,193,5.9,2009,15246006.5118743,8930475.36438463
0.53923,45000000,57881056,86,Adventure,146,5.1,2009,45738019.5356229,58830330.4460107
0.53923,45000000,57881056,86,Comedy,146,5.1,2009,45738019.5356229,58830330.4460107
0.53923,45000000,57881056,86,Family,146,5.1,2009,45738019.5356229,58830330.4460107
0.53923,45000000,57881056,86,Fantasy,146,5.1,2009,45738019.5356229,58830330.4460107
0.53923,45000000,57881056,86,Science Fiction,146,5.1,2009,45738019.5356229,58830330.4460107
0.536017,3400000,9444018,88,Horror,172,6.2,2009,3455761.47602484,9598903.99508387
0.536017,3400000,9444018,88,Thriller,172,6.2,2009,3455761.47602484,9598903.99508387
0.534693,3000000,18097,92,Comedy,11,4.5,2009,3049201.30237486,18393.7986563592
0.534693,3000000,18097,92,Drama,11,4.5,2009,3049201.30237486,18393.7986563592
0.52916,10000000,42333295,98,Science Fiction,244,5.6,2009,10164004.3412495,43027579.4159397
0.52916,10000000,42333295,98,Thriller,244,5.6,2009,10164004.3412495,43027579.4159397
0.520419,15000000,5024782,90,Comedy,42,5.7,2009,15246006.5118743,5107190.60618325
0.520419,15000000,5024782,90,Drama,42,5.7,2009,15246006.5118743,5107190.60618325
0.520419,15000000,5024782,90,Romance,42,5.7,2009,15246006.5118743,5107190.60618325
0.510379,800000,867714,100,Crime,74,6.3,2009,813120.347299962,881944.886296299
0.510379,800000,867714,100,Drama,74,6.3,2009,813120.347299962,881944.886296299
0.510379,800000,867714,100,Thriller,74,6.3,2009,813120.347299962,881944.886296299
0.508705,78146652,60000000,125,Thriller,124,5.5,2009,79428291.0182116,60984026.0474972
0.492366,8500000,4440055,119,Drama,65,6.3,2009,8639403.6900621,4512873.82953867
0.492366,8500000,4440055,119,Romance,65,6.3,2009,8639403.6900621,4512873.82953867
0.480074,9500000,17164377,107,Comedy,400,6.3,2009,9655804.12418705,17445880.2342843
0.478888,8000000,10848783,92,Comedy,94,5.8,2009,8131203.47299962,11026707.7509274
0.476687,3500000,44462,101,Drama,85,6.3,2009,3557401.51943733,45191.1961020636
0.476687,3500000,44462,101,Action,85,6.3,2009,3557401.51943733,45191.1961020636
0.476687,3500000,44462,101,Comedy,85,6.3,2009,3557401.51943733,45191.1961020636
0.476687,3500000,44462,101,Crime,85,6.3,2009,3557401.51943733,45191.1961020636
0.472113,80000000,53825515,112,Drama,95,5.0,2009,81312034.7299962,54708276.8129992
0.472113,80000000,53825515,112,Music,95,5.0,2009,81312034.7299962,54708276.8129992
0.472113,80000000,53825515,112,Romance,95,5.0,2009,81312034.7299962,54708276.8129992
0.471747,6500000,1521261,113,Drama,61,6.9,2009,6606602.82181219,1546210.34081736
0.471747,6500000,1521261,113,History,61,6.9,2009,6606602.82181219,1546210.34081736
0.461154,17000000,14899417,98,Drama,103,6.6,2009,17278807.3801242,15143773.9070087
0.461154,17000000,14899417,98,Comedy,103,6.6,2009,17278807.3801242,15143773.9070087
0.461154,17000000,14899417,98,Romance,103,6.6,2009,17278807.3801242,15143773.9070087
0.458932,17000000,20455276,95,Comedy,56,5.7,2009,17278807.3801242,20790751.4065457
0.458932,17000000,20455276,95,Romance,56,5.7,2009,17278807.3801242,20790751.4065457
0.457298,30000000,95714875,109,Drama,354,7.0,2009,30492013.0237486,97284640.5022156
0.447106,60000000,31720158,109,Drama,133,6.5,2009,60984026.0474972,32240382.3617121
0.441444,19000000,91379051,97,Horror,275,5.6,2009,19311608.2483741,92877707.1063262
0.438147,25000000,1037335,113,Drama,49,5.8,2009,25410010.8531238,1054347.744333
0.429492,7300000,10329747,103,Thriller,172,6.6,2009,7419723.16911216,10499159.3352009
0.429492,7300000,10329747,103,Crime,172,6.6,2009,7419723.16911216,10499159.3352009
0.429492,7300000,10329747,103,Drama,172,6.6,2009,7419723.16911216,10499159.3352009
0.429492,7300000,10329747,103,Action,172,6.6,2009,7419723.16911216,10499159.3352009
0.427479,80000000,122444772,89,Action,755,5.7,2009,81312034.7299962,124452919.41713
0.427479,80000000,122444772,89,Science Fiction,755,5.7,2009,81312034.7299962,124452919.41713
0.427479,80000000,122444772,89,Thriller,755,5.7,2009,81312034.7299962,124452919.41713
0.426205,50000000,12764201,97,Action,71,4.1,2009,50820021.7062476,12973539.4376581
0.426205,50000000,12764201,97,Adventure,71,4.1,2009,50820021.7062476,12973539.4376581
0.426205,50000000,12764201,97,Science Fiction,71,4.1,2009,50820021.7062476,12973539.4376581
0.426205,50000000,12764201,97,Thriller,71,4.1,2009,50820021.7062476,12973539.4376581
0.424415,35000000,73034460,100,Comedy,108,5.6,2009,35574015.1943733,74232256.8500815
0.424415,35000000,73034460,100,Family,108,5.6,2009,35574015.1943733,74232256.8500815
0.415099,20000000,73830340,108,Drama,67,5.5,2009,20328008.682499,75041189.6275929
0.415099,20000000,73830340,108,Thriller,67,5.5,2009,20328008.682499,75041189.6275929
0.41491,15000000,113221,127,Drama,19,6.7,2009,15246006.5118743,115077.873552061
0.41491,15000000,113221,127,Mystery,19,6.7,2009,15246006.5118743,115077.873552061
0.409005,15000000,16633035,111,Drama,214,6.6,2009,15246006.5118743,16905823.9948155
0.395616,45000000,7810000,104,Adventure,230,5.5,2009,45738019.5356229,7938087.39051588
0.395616,45000000,7810000,104,Fantasy,230,5.5,2009,45738019.5356229,7938087.39051588
0.395616,45000000,7810000,104,Action,230,5.5,2009,45738019.5356229,7938087.39051588
0.395616,45000000,7810000,104,Science Fiction,230,5.5,2009,45738019.5356229,7938087.39051588
0.394989,4000000,143191,90,Horror,35,4.6,2009,4065601.73649981,145539.394562786
0.394989,4000000,143191,90,Science Fiction,35,4.6,2009,4065601.73649981,145539.394562786
0.391859,150000000,341131793,107,Adventure,2784,6.2,2009,152460065.118743,346726502.499023
0.391859,150000000,341131793,107,Action,2784,6.2,2009,152460065.118743,346726502.499023
0.391859,150000000,341131793,107,Thriller,2784,6.2,2009,152460065.118743,346726502.499023
0.391859,150000000,341131793,107,Science Fiction,2784,6.2,2009,152460065.118743,346726502.499023
0.388026,4000000,4100000,103,Thriller,63,3.8,2009,4065601.73649981,4167241.7799123
0.388026,4000000,4100000,103,Crime,63,3.8,2009,4065601.73649981,4167241.7799123
0.388026,4000000,4100000,103,Science Fiction,63,3.8,2009,4065601.73649981,4167241.7799123
0.388026,4000000,4100000,103,Mystery,63,3.8,2009,4065601.73649981,4167241.7799123
0.378522,2900000,296557,90,Action,102,7.4,2009,2947561.25896236,301420.663542793
0.378522,2900000,296557,90,Comedy,102,7.4,2009,2947561.25896236,301420.663542793
0.376543,6000000,6670712,104,Drama,51,6.3,2009,6098402.60474972,6780114.57272253
0.376543,6000000,6670712,104,Comedy,51,6.3,2009,6098402.60474972,6780114.57272253
0.370497,40000000,19258519,111,Drama,41,5.3,2009,40656017.3649981,19574367.0722036
0.370497,40000000,19258519,111,Adventure,41,5.3,2009,40656017.3649981,19574367.0722036
0.370497,40000000,19258519,111,Romance,41,5.3,2009,40656017.3649981,19574367.0722036
0.363832,25000000,4388563,105,Drama,42,5.6,2009,25410010.8531238,4460537.3383847
0.353203,8000000,29010817,97,Comedy,50,5.3,2009,8131203.47299962,29486606.9931195
0.353203,8000000,29010817,97,Romance,50,5.3,2009,8131203.47299962,29486606.9931195
0.348842,25000000,2336172,114,Comedy,24,6.4,2009,25410010.8531238,2374486.23499056
0.348842,25000000,2336172,114,Drama,24,6.4,2009,25410010.8531238,2374486.23499056
0.348842,25000000,2336172,114,Romance,24,6.4,2009,25410010.8531238,2374486.23499056
0.347707,40000000,28972508,89,Comedy,20,4.8,2009,40656017.3649981,29447669.7088886
0.347707,40000000,28972508,89,Family,20,4.8,2009,40656017.3649981,29447669.7088886
0.319532,12500000,27206120,101,Horror,92,5.3,2009,12705005.4265619,27652312.1788555
0.319532,12500000,27206120,101,Mystery,92,5.3,2009,12705005.4265619,27652312.1788555
0.319532,12500000,27206120,101,Thriller,92,5.3,2009,12705005.4265619,27652312.1788555
0.292324,23000000,9366227,86,Drama,29,5.8,2009,23377209.9848739,9519837.18891286
0.292324,23000000,9366227,86,Comedy,29,5.8,2009,23377209.9848739,9519837.18891286
0.292324,23000000,9366227,86,Romance,29,5.8,2009,23377209.9848739,9519837.18891286
0.290674,10000000,7022728,96,Comedy,117,6.0,2009,10164004.3412495,7137903.78794146
0.290674,10000000,7022728,96,Drama,117,6.0,2009,10164004.3412495,7137903.78794146
0.285353,20000000,18599102,90,Comedy,103,5.9,2009,20328008.682499,18904135.3471342
0.285353,20000000,18599102,90,Romance,103,5.9,2009,20328008.682499,18904135.3471342
0.278387,75,134,129,Action,18,4.9,2009,76.2300325593715,136.197658172743
0.278387,75,134,129,Comedy,18,4.9,2009,76.2300325593715,136.197658172743
0.278387,75,134,129,Crime,18,4.9,2009,76.2300325593715,136.197658172743
0.278387,75,134,129,Thriller,18,4.9,2009,76.2300325593715,136.197658172743
0.278321,10000000,295750,99,Comedy,67,6.3,2009,10164004.3412495,300600.428392455
0.278321,10000000,295750,99,Romance,67,6.3,2009,10164004.3412495,300600.428392455
0.272422,1700000,1007962,77,Comedy,41,5.5,2009,1727880.73801242,1024493.01438145
0.272422,1700000,1007962,77,Drama,41,5.5,2009,1727880.73801242,1024493.01438145
0.249295,15000000,6405245,89,Comedy,63,5.1,2009,15246006.5118743,6510293.79867668
0.118533,1000000,1296971,88,Comedy,17,5.1,2009,1016400.43412495,1318241.88744747
0.118533,1000000,1296971,88,Drama,17,5.1,2009,1016400.43412495,1318241.88744747
0.118533,1000000,1296971,88,Romance,17,5.1,2009,1016400.43412495,1318241.88744747
0.226009,7000000,39462438,112,Drama,126,6.4,2009,7114803.03887467,40109639.114829
0.226009,7000000,39462438,112,Music,126,6.4,2009,7114803.03887467,40109639.114829
0.226009,7000000,39462438,112,Romance,126,6.4,2009,7114803.03887467,40109639.114829
0.220819,2000000,7306,97,Crime,12,6.0,2009,2032800.8682499,7425.82157171691
0.220819,2000000,7306,97,Drama,12,6.0,2009,2032800.8682499,7425.82157171691
0.220819,2000000,7306,97,Mystery,12,6.0,2009,2032800.8682499,7425.82157171691
0.220819,2000000,7306,97,Thriller,12,6.0,2009,2032800.8682499,7425.82157171691
0.182881,2500000,352810,100,Drama,11,7.0,2009,2541001.08531238,358596.237163624
0.182881,2500000,352810,100,Family,11,7.0,2009,2541001.08531238,358596.237163624
0.190162,7000000,1429299,106,Comedy,11,5.6,2009,7114803.03887467,1452740.12409436
0.190162,7000000,1429299,106,Drama,11,5.6,2009,7114803.03887467,1452740.12409436
0.159638,1500000,56000,97,Drama,10,4.4,2009,1524600.65118743,56918.4243109973
0.159638,1500000,56000,97,Mystery,10,4.4,2009,1524600.65118743,56918.4243109973
0.159638,1500000,56000,97,Thriller,10,4.4,2009,1524600.65118743,56918.4243109973
0.145905,58000000,85280250,103,Comedy,181,5.0,2009,58951225.1792473,86678883.1222845
0.145081,5000000,38610009,90,Horror,74,5.4,2009,5082002.17062476,39243229.9091683
0.145081,5000000,38610009,90,Thriller,74,5.4,2009,5082002.17062476,39243229.9091683
0.114458,250000,232732,91,Comedy,16,5.7,2009,254100.108531238,236548.905834768
0.114458,250000,232732,91,Drama,16,5.7,2009,254100.108531238,236548.905834768
0.166371,25000000,20719451,117,Drama,16,6.7,2009,25410010.8531238,21059258.9912307
0.166371,25000000,20719451,117,Romance,16,6.7,2009,25410010.8531238,21059258.9912307
0.092519,31192,10000,89,Drama,15,6.5,2009,31703.5623412255,10164.0043412495
0.092519,31192,10000,89,Action,15,6.5,2009,31703.5623412255,10164.0043412495
0.092519,31192,10000,89,Comedy,15,6.5,2009,31703.5623412255,10164.0043412495
9.363643,160000000,825500000,148,Action,9767,7.9,2010,160000000.0,825500000.0
9.363643,160000000,825500000,148,Thriller,9767,7.9,2010,160000000.0,825500000.0
9.363643,160000000,825500000,148,Science Fiction,9767,7.9,2010,160000000.0,825500000.0
9.363643,160000000,825500000,148,Mystery,9767,7.9,2010,160000000.0,825500000.0
9.363643,160000000,825500000,148,Adventure,9767,7.9,2010,160000000.0,825500000.0
5.70486,200000000,623933331,124,Adventure,4920,6.6,2010,200000000.0,623933331.0
5.70486,200000000,623933331,124,Action,4920,6.6,2010,200000000.0,623933331.0
5.70486,200000000,623933331,124,Science Fiction,4920,6.6,2010,200000000.0,623933331.0
5.57295,200000000,1025467110,108,Family,2853,6.3,2010,200000000.0,1025467110.0
5.57295,200000000,1025467110,108,Fantasy,2853,6.3,2010,200000000.0,1025467110.0
5.57295,200000000,1025467110,108,Adventure,2853,6.3,2010,200000000.0,1025467110.0
5.29318,13000000,327803731,108,Drama,2597,7.1,2010,13000000.0,327803731.0
5.29318,13000000,327803731,108,Mystery,2597,7.1,2010,13000000.0,327803731.0
5.29318,13000000,327803731,108,Thriller,2597,7.1,2010,13000000.0,327803731.0
4.840588,250000000,954305868,146,Adventure,3467,7.4,2010,250000000.0,954305868.0
4.840588,250000000,954305868,146,Fantasy,3467,7.4,2010,250000000.0,954305868.0
4.840588,250000000,954305868,146,Family,3467,7.4,2010,250000000.0,954305868.0
3.791881,69000000,543513985,95,Action,4851,7.1,2010,69000000.0,543513985.0
3.791881,69000000,543513985,95,Animation,4851,7.1,2010,69000000.0,543513985.0
3.791881,69000000,543513985,95,Family,4851,7.1,2010,69000000.0,543513985.0
3.74884,80000000,274470394,103,Action,2025,5.9,2010,80000000.0,274470394.0
3.74884,80000000,274470394,103,Thriller,2025,5.9,2010,80000000.0,274470394.0
3.560424,165000000,494878759,98,Fantasy,2949,7.4,2010,165000000.0,494878759.0
3.560424,165000000,494878759,98,Adventure,2949,7.4,2010,165000000.0,494878759.0
3.560424,165000000,494878759,98,Animation,2949,7.4,2010,165000000.0,494878759.0
3.560424,165000000,494878759,98,Family,2949,7.4,2010,165000000.0,494878759.0
3.176169,80000000,294804195,138,Drama,3554,7.6,2010,80000000.0,294804195.0
3.176169,80000000,294804195,138,Thriller,3554,7.6,2010,80000000.0,294804195.0
3.176169,80000000,294804195,138,Mystery,3554,7.6,2010,80000000.0,294804195.0
2.911727,170000000,400062763,125,Adventure,2026,6.3,2010,170000000.0,400062763.0
2.911727,170000000,400062763,125,Action,2026,6.3,2010,170000000.0,400062763.0
2.911727,170000000,400062763,125,Science Fiction,2026,6.3,2010,170000000.0,400062763.0
2.865684,260000000,591794936,100,Animation,2019,7.3,2010,260000000.0,591794936.0
2.865684,260000000,591794936,100,Family,2019,7.3,2010,260000000.0,591794936.0
2.711136,200000000,1063171911,103,Animation,2924,7.5,2010,200000000.0,1063171911.0
2.711136,200000000,1063171911,103,Family,2924,7.5,2010,200000000.0,1063171911.0
2.711136,200000000,1063171911,103,Comedy,2924,7.5,2010,200000000.0,1063171911.0
2.586787,110000000,293329073,100,Action,1433,6.2,2010,110000000.0,293329073.0
